,0
6139,4.4
6140,4.7
6141,9.5
6142,11.1
6143,9.1
6144,22.1
6145,10.7
6146,2.3
6147,10.3
6148,5.1
6149,3.0
6150,11.5
6151,10.2
6152,10.6
6153,0.0
6154,16.6
6155,9.5
6156,50.4
6157,13.6
6158,10.4
6159,8.5
6160,7.4
6161,2.8
6162,9.2
6163,13.3
6164,7.3
6165,13.3
6166,4.1
6167,0.0
6168,11.3
6169,10.3
6170,10.2
6171,10.0
6172,4.8
6173,9.8
6174,11.6
6175,32.4
6176,7.2
6177,30.7
6178,11.8
6179,10.3
6180,17.8
6181,8.5
6182,12.1
6183,8.1
6184,9.9
6185,8.6
6186,8.1
6187,10.2
6188,18.4
6189,7.3
6190,15.1
6191,6.6
6192,3.7
6193,0.0
6194,7.4
6195,7.6
6196,9.1
6197,0.0
6198,8.7
6199,5.8
6200,20.5
6201,9.7
6202,0.0
6203,25.2
6204,0.0
6205,11.8
6206,11.3
6207,10.4
6208,0.0
6209,6.3
6210,21.7
6211,9.6
6212,8.3
6213,10.8
6214,9.4
6215,6.5
6216,8.2
6217,2.2
6218,10.4
6219,9.6
6220,8.8
6221,12.8
6222,11.7
6223,12.3
6224,21.0
6225,3.4
6226,9.0
6227,4.9
6228,30.2
6229,11.0
6230,20.3
6231,34.6
6232,5.0
6233,7.2
6234,4.4
6235,11.5
6236,66.7
6237,20.8
6238,18.6
6239,15.7
6240,10.1
6241,15.0
6242,17.5
6243,6.5
6244,2.1
6245,7.2
6246,0.0
6247,10.7
6248,12.7
6249,0.0
6250,11.7
6251,9.9
6252,6.0
6253,11.4
6254,8.8
6255,10.7
6256,8.5
6257,10.0
6258,24.0
6259,13.7
6260,2.7
6261,28.7
6262,15.4
6263,0.0
6264,5.9
6265,9.1
6266,6.9
6267,0.0
6268,20.2
6269,17.7
6270,11.1
6271,26.1
6272,11.8
6273,9.2
6274,10.5
6275,17.1
6276,0.0
6277,10.1
6278,10.0
6279,8.1
6280,4.0
6281,9.7
6282,10.2
6283,8.0
6284,18.7
6285,7.1
6286,7.2
6287,12.7
6288,9.2
6289,0.0
6290,1.9
6291,9.3
