MovingAverage,HistoricWindow,PredictionWindow,MAE,MSE,RMSE
Celsius,PAH-6,quarter,0.8017240911877969,1.9352130893895907,1.3911193656151835
Celsius,PAH-6,half,1.4201566669919423,6.776140267539334,2.6031020470852337
Celsius,PAH-6,PAH+1,2.2853024998369316,16.19583102470344,4.024404431056034
Celsius,PAH-6,PAH+2,2.968337988353618,23.71795852571999,4.870108676992741
Celsius,PAH-6,PAH+3,3.2444826757720566,26.684329422608965,5.165687700839934
Celsius,PAH-6,PAH+4,3.3835422496248695,29.563241361820435,5.4372089680111095
Celsius,PAH-6,PAH+6,3.4538369153223574,28.86254777485145,5.372387530218893
Celsius,PAH-6,PAH+12,3.7262521779269404,33.44586607529715,5.78324010181984
Celsius,PAH-6,PAH+24,3.7200783922145337,31.677500282176446,5.628276848394759
Celsius,PAH-3,quarter,0.8057609567738113,1.909301868154898,1.3817748977872257
Celsius,PAH-3,half,1.4116458948378034,6.805082445044662,2.6086552944083397
Celsius,PAH-3,PAH+1,2.3623120202678436,17.338448723466932,4.1639462920968295
Celsius,PAH-3,PAH+2,2.954442023376061,22.628785944247824,4.756972350586855
Celsius,PAH-3,PAH+3,3.274278668983748,27.33921164053368,5.228691197664448
Celsius,PAH-3,PAH+4,3.4431207839542077,28.47069973366834,5.335794198961232
Celsius,PAH-3,PAH+6,3.665780546254917,32.64434674265624,5.713523146243151
Celsius,PAH-3,PAH+12,3.6513369754554765,31.37068552031796,5.600953983056633
Celsius,PAH-3,PAH+24,3.7085744357217374,33.066674229325656,5.7503629650071355
Celsius,PAH-1,quarter,0.761255169375647,1.728153891436355,1.3145926713002607
Celsius,PAH-1,half,1.32139030131845,6.198756019996203,2.4897301098705866
Celsius,PAH-1,PAH+1,2.307744131768038,17.30645898706991,4.160103242357082
Celsius,PAH-1,PAH+2,3.180527492493794,27.412991987875554,5.235741780099125
Celsius,PAH-1,PAH+3,3.125075061803113,25.142820914413683,5.014261751685255
Celsius,PAH-1,PAH+4,3.457906987985937,30.630197789774115,5.534455509783606
Celsius,PAH-1,PAH+6,3.5550596277147677,29.714515201872317,5.451102200644592
Celsius,PAH-1,PAH+12,3.7480203995285626,33.665540636043175,5.802201361211378
Celsius,PAH-1,PAH+24,3.554666111961621,31.40497549700839,5.60401423062151
raining,PAH-24,quarter,0.7764008317670561,1.8975744526724498,1.377524755738513
raining,PAH-24,half,1.3884072287677507,6.693907143843194,2.5872586155703865
raining,PAH-24,PAH+1,2.3133969979538302,16.806207997678264,4.099537534610247
raining,PAH-24,PAH+2,3.243810076479875,26.825397751838675,5.179324063218933
raining,PAH-24,PAH+3,3.290407473783607,27.01119352531403,5.197229408570881
raining,PAH-24,PAH+4,4.339610951840176,48.966078278169654,6.997576600378852
raining,PAH-24,PAH+6,3.620616869656907,31.29031342758131,5.593774524199318
raining,PAH-24,PAH+12,3.634965957741739,30.71047816192576,5.541703543309201
raining,PAH-24,PAH+24,3.552756135390532,28.56543952914663,5.344664585280037
raining,PAH-12,quarter,0.7860187270293465,1.909899577615982,1.381991164087521
raining,PAH-12,half,1.4486988391449183,6.629450600341263,2.5747719511330054
raining,PAH-12,PAH+1,2.177523881541278,15.439014290422612,3.9292511106345205
raining,PAH-12,PAH+2,2.9594661537218094,23.022440416223176,4.798170528047454
raining,PAH-12,PAH+3,3.6026812964170545,31.968756232507342,5.654091990099501
raining,PAH-12,PAH+4,3.3273164473602144,29.026233996471646,5.387600021945917
raining,PAH-12,PAH+6,3.4268367051472692,29.879529576977852,5.466217117621459
raining,PAH-12,PAH+12,3.7573025400659352,34.32839587178801,5.859043938373223
raining,PAH-12,PAH+24,3.5360544965789624,29.626494434369565,5.443022545825946
raining,PAH-6,quarter,0.7980512380459204,1.9836966431950878,1.4084376603865318
raining,PAH-6,half,1.414323964514024,7.0786363998222654,2.660570690626781
raining,PAH-6,PAH+1,2.2119486661644405,15.788367760263531,3.973457909713343
raining,PAH-6,PAH+2,3.013862129843322,23.86128298712924,4.884801222888116
raining,PAH-6,PAH+3,3.6499203531960127,32.23663554227394,5.677731548979217
raining,PAH-6,PAH+4,3.8846492030611777,35.57295890292216,5.964307076511249
raining,PAH-6,PAH+6,3.5302237656675044,29.970823427027113,5.47456148262371
raining,PAH-6,PAH+12,3.8451693646841125,34.111859645245886,5.840535903942881
raining,PAH-6,PAH+24,3.6160817594503243,30.525855211305025,5.525020833562985
raining,PAH-3,quarter,0.773002819294967,1.9116492859704195,1.3826240580759541
raining,PAH-3,half,1.3918925616206919,6.787739247875182,2.6053290095255113
raining,PAH-3,PAH+1,2.3836794489102235,17.256581988769437,4.15410423422059
raining,PAH-3,PAH+2,3.032099666326172,24.171260283342562,4.9164275936235
raining,PAH-3,PAH+3,3.3273612811582907,27.67612052851834,5.260809873823454
raining,PAH-3,PAH+4,3.940076731383525,38.12422117512559,6.174481449897278
raining,PAH-3,PAH+6,3.3076953442568393,28.13287437939824,5.304043210551573
raining,PAH-3,PAH+12,3.659764005455289,31.460933090697473,5.6090046434904535
raining,PAH-3,PAH+24,3.793161904212249,33.53317439382399,5.790783573388319
raining,PAH-1,quarter,0.759701492990076,1.7032859669665104,1.3050999835133361
raining,PAH-1,half,1.3704351419258223,6.392852802214127,2.52840914454408
raining,PAH-1,PAH+1,2.3080708891487784,16.806517834769455,4.099575323709695
raining,PAH-1,PAH+2,3.33234177290277,28.82836643463624,5.369205382050144
raining,PAH-1,PAH+3,3.3217949163792473,27.76199485835925,5.268965254996398
raining,PAH-1,PAH+4,3.4978138385578785,30.270622167989057,5.501874423138814
raining,PAH-1,PAH+6,4.063256402121832,37.96761575642734,6.161786734091609
raining,PAH-1,PAH+12,3.671608541140552,31.669042221244172,5.6275254083161785
raining,PAH-1,PAH+24,3.678538791559453,32.074901068898896,5.663470761723671
