timestamp,year,month,day,hour,minute,A UNIX,Celsius,precipIntensity,precipProbability,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,PAH-24,PAH
15/06/2019 19:45,2019,6,15,19,45,1560627900,17.51666667,0.0199,0.29,63.8,60.45,0.9,1011.6,13.71,18.09,100,1,0,10,326.5,14.3,32
15/06/2019 20:00,2019,6,15,20,0,1560628800,17.01666667,0.0057,0.14,63.17,61.89,0.97,1011.8,10.1,12.15,116,1,0,10,327,14.6,33.4
15/06/2019 20:15,2019,6,15,20,15,1560629700,17.01666667,0.0057,0.14,63.17,61.89,0.97,1011.8,10.1,12.15,116,1,0,10,327,14.6,34.5
15/06/2019 20:30,2019,6,15,20,30,1560630600,17.01666667,0.0057,0.14,63.17,61.89,0.97,1011.8,10.1,12.15,116,1,0,10,327,14.8,35.2
15/06/2019 20:45,2019,6,15,20,45,1560631500,17.01666667,0.0057,0.14,63.17,61.89,0.97,1011.8,10.1,12.15,116,1,0,10,327,14.5,35
15/06/2019 21:00,2019,6,15,21,0,1560632400,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,14.3,34.4
15/06/2019 21:15,2019,6,15,21,15,1560633300,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,13.6,33.2
15/06/2019 21:30,2019,6,15,21,30,1560634200,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,13.1,30.8
15/06/2019 21:45,2019,6,15,21,45,1560635100,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,12.1,27.9
15/06/2019 22:00,2019,6,15,22,0,1560636000,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,11.2,25.5
15/06/2019 22:15,2019,6,15,22,15,1560636900,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,10.5,23.2
15/06/2019 22:30,2019,6,15,22,30,1560637800,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,9.2,21.7
15/06/2019 22:45,2019,6,15,22,45,1560638700,16.73888889,0.0041,0.11,62.75,62.13,1,1011.8,9.55,11.38,130,1,0,10,326.5,8.6,20.9
15/06/2019 23:00,2019,6,15,23,0,1560639600,16.36111111,0.0009,0.05,62.2,61.45,1,1012.1,10.76,16.3,248,0.95,0,10,324,8.2,19.8
15/06/2019 23:15,2019,6,15,23,15,1560640500,16.36111111,0.0009,0.05,62.2,61.45,1,1012.1,10.76,16.3,248,0.95,0,10,324,8.1,19.1
15/06/2019 23:30,2019,6,15,23,30,1560641400,16.36111111,0.0009,0.05,62.2,61.45,1,1012.1,10.76,16.3,248,0.95,0,10,324,8.5,18.7
15/06/2019 23:45,2019,6,15,23,45,1560642300,16.36111111,0.0009,0.05,62.2,61.45,1,1012.1,10.76,16.3,248,0.95,0,10,324,9.2,18.8
16/06/2019 00:00,2019,6,16,0,0,1560643200,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,9.7,18.7
16/06/2019 00:15,2019,6,16,0,15,1560644100,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,10.2,18
16/06/2019 00:30,2019,6,16,0,30,1560645000,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,10.4,17.6
16/06/2019 00:45,2019,6,16,0,45,1560645900,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,10.3,17.1
16/06/2019 01:00,2019,6,16,1,0,1560646800,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,10.2,16.2
16/06/2019 01:15,2019,6,16,1,15,1560647700,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,9.9,16.1
16/06/2019 01:30,2019,6,16,1,30,1560648600,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,9.4,15.8
16/06/2019 01:45,2019,6,16,1,45,1560649500,15.7,0.0002,0.02,60.93,60.26,1,1013.4,16.67,23.01,253,0.99,0,10,322.4,8.9,15.7
16/06/2019 02:00,2019,6,16,2,0,1560650400,15.05,0,0,59.37,58.93,0.99,1014.3,20.21,28.04,319,0.74,0,10,326,8.4,15.9
16/06/2019 02:15,2019,6,16,2,15,1560651300,15.05,0,0,59.37,58.93,0.99,1014.3,20.21,28.04,319,0.74,0,10,326,8.2,15.9
16/06/2019 02:30,2019,6,16,2,30,1560652200,15.05,0,0,59.37,58.93,0.99,1014.3,20.21,28.04,319,0.74,0,10,326,7.8,15.5
16/06/2019 02:45,2019,6,16,2,45,1560653100,15.05,0,0,59.37,58.93,0.99,1014.3,20.21,28.04,319,0.74,0,10,326,7.4,14.7
16/06/2019 03:00,2019,6,16,3,0,1560654000,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,7.1,14.2
16/06/2019 03:15,2019,6,16,3,15,1560654900,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,6.4,14
16/06/2019 03:30,2019,6,16,3,30,1560655800,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,6.2,14.4
16/06/2019 03:45,2019,6,16,3,45,1560656700,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,5.7,15.1
16/06/2019 04:00,2019,6,16,4,0,1560657600,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,5.3,14.9
16/06/2019 04:15,2019,6,16,4,15,1560658500,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,4.6,14.6
16/06/2019 04:30,2019,6,16,4,30,1560659400,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,3.9,13.3
16/06/2019 04:45,2019,6,16,4,45,1560660300,14.63333333,0,0,58.53,58.05,0.99,1014.4,20.95,28.75,275,0.59,0,10,327.8,3.6,11.3
16/06/2019 05:00,2019,6,16,5,0,1560661200,14.39444444,0,0,57.97,57.14,0.97,1015.5,19.51,24.2,271,0.32,1,10,327.6,3.2,10.5
16/06/2019 05:15,2019,6,16,5,15,1560662100,14.39444444,0,0,57.97,57.14,0.97,1015.5,19.51,24.2,271,0.32,1,10,327.6,3.2,11
16/06/2019 05:30,2019,6,16,5,30,1560663000,14.39444444,0,0,57.97,57.14,0.97,1015.5,19.51,24.2,271,0.32,1,10,327.6,3.4,13.4
16/06/2019 05:45,2019,6,16,5,45,1560663900,14.39444444,0,0,57.97,57.14,0.97,1015.5,19.51,24.2,271,0.32,1,10,327.6,3.5,14.6
16/06/2019 06:00,2019,6,16,6,0,1560664800,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,5.5,13.7
16/06/2019 06:15,2019,6,16,6,15,1560665700,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,7.1,11.1
16/06/2019 06:30,2019,6,16,6,30,1560666600,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,8.7,7.5
16/06/2019 06:45,2019,6,16,6,45,1560667500,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,10.3,5.5
16/06/2019 07:00,2019,6,16,7,0,1560668400,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,10.3,5.8
16/06/2019 07:15,2019,6,16,7,15,1560669300,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,10.8,7.4
16/06/2019 07:30,2019,6,16,7,30,1560670200,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,11.3,9.7
16/06/2019 07:45,2019,6,16,7,45,1560671100,14.57222222,0,0,58.23,56.63,0.94,1016.4,17.68,22.42,271,0.14,1,10,323.9,11.4,12.6
16/06/2019 08:00,2019,6,16,8,0,1560672000,16.22222222,0,0,61.2,55.41,0.81,1017.2,15.52,19.97,268,0.44,3,10,324.1,11.4,15.7
16/06/2019 08:15,2019,6,16,8,15,1560672900,16.22222222,0,0,61.2,55.41,0.81,1017.2,15.52,19.97,268,0.44,3,10,324.1,11.6,18
16/06/2019 08:30,2019,6,16,8,30,1560673800,16.22222222,0,0,61.2,55.41,0.81,1017.2,15.52,19.97,268,0.44,3,10,324.1,12.5,20.5
16/06/2019 08:45,2019,6,16,8,45,1560674700,16.22222222,0,0,61.2,55.41,0.81,1017.2,15.52,19.97,268,0.44,3,10,324.1,13.5,23
16/06/2019 09:00,2019,6,16,9,0,1560675600,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,13.9,25.2
16/06/2019 09:15,2019,6,16,9,15,1560676500,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,13.7,27
16/06/2019 09:30,2019,6,16,9,30,1560677400,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,13,28.6
16/06/2019 09:45,2019,6,16,9,45,1560678300,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,13.2,29.4
16/06/2019 10:00,2019,6,16,10,0,1560679200,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,14.2,29.5
16/06/2019 10:15,2019,6,16,10,15,1560680100,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,15.1,29.3
16/06/2019 10:30,2019,6,16,10,30,1560681000,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,16.2,28.6
16/06/2019 10:45,2019,6,16,10,45,1560681900,16.16666667,0,0,61.1,57.69,0.89,1017.6,13.41,19.05,255,0.63,4,10,324,17.3,28.7
16/06/2019 11:00,2019,6,16,11,0,1560682800,17.74444444,0,0,63.94,57.63,0.8,1018.8,12.72,17.48,182,0.98,4,10,321.5,18.1,26.5
16/06/2019 11:15,2019,6,16,11,15,1560683700,17.74444444,0,0,63.94,57.63,0.8,1018.8,12.72,17.48,182,0.98,4,10,321.5,19,25.2
16/06/2019 11:30,2019,6,16,11,30,1560684600,17.74444444,0,0,63.94,57.63,0.8,1018.8,12.72,17.48,182,0.98,4,10,321.5,19.1,24.3
16/06/2019 11:45,2019,6,16,11,45,1560685500,17.74444444,0,0,63.94,57.63,0.8,1018.8,12.72,17.48,182,0.98,4,10,321.5,18.7,23.5
16/06/2019 12:00,2019,6,16,12,0,1560686400,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,18.7,24.4
16/06/2019 12:15,2019,6,16,12,15,1560687300,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,18.4,24.2
16/06/2019 12:30,2019,6,16,12,30,1560688200,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,17.6,23.4
16/06/2019 12:45,2019,6,16,12,45,1560689100,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,15.3,21.1
16/06/2019 13:00,2019,6,16,13,0,1560690000,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,12.9,18.8
16/06/2019 13:15,2019,6,16,13,15,1560690900,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,11.7,16.2
16/06/2019 13:30,2019,6,16,13,30,1560691800,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,11.1,13
16/06/2019 13:45,2019,6,16,13,45,1560692700,18.34444444,0,0,65.02,58.81,0.8,1018.9,11.18,15.31,246,0.99,4,10,320.9,12,11.3
16/06/2019 14:00,2019,6,16,14,0,1560693600,18.45555556,0,0,65.22,58.4,0.79,1018.9,10.22,14.47,248,1,3,10,323.2,11.9,8.9
16/06/2019 14:15,2019,6,16,14,15,1560694500,18.45555556,0,0,65.22,58.4,0.79,1018.9,10.22,14.47,248,1,3,10,323.2,10.5,6.9
16/06/2019 14:30,2019,6,16,14,30,1560695400,18.45555556,0,0,65.22,58.4,0.79,1018.9,10.22,14.47,248,1,3,10,323.2,8.7,5.5
16/06/2019 14:45,2019,6,16,14,45,1560696300,18.45555556,0,0,65.22,58.4,0.79,1018.9,10.22,14.47,248,1,3,10,323.2,6.8,3.7
16/06/2019 15:00,2019,6,16,15,0,1560697200,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,6.3,3.3
16/06/2019 15:15,2019,6,16,15,15,1560698100,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,8.3,3.7
16/06/2019 15:30,2019,6,16,15,30,1560699000,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,13,4.2
16/06/2019 15:45,2019,6,16,15,45,1560699900,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,19.1,4.2
16/06/2019 16:00,2019,6,16,16,0,1560700800,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,25,4.3
16/06/2019 16:15,2019,6,16,16,15,1560701700,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,30.1,4
16/06/2019 16:30,2019,6,16,16,30,1560702600,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,34.1,3.9
16/06/2019 16:45,2019,6,16,16,45,1560703500,18.45555556,0,0,65.22,58.19,0.78,1019,10.13,14.27,239,1,2,10,324.1,37,4.3
16/06/2019 17:00,2019,6,16,17,0,1560704400,18.58888889,0,0,65.46,58.62,0.79,1019,9.81,13.97,236,0.8,1,10,323.1,37.6,4.2
16/06/2019 17:15,2019,6,16,17,15,1560705300,18.58888889,0,0,65.46,58.62,0.79,1019,9.81,13.97,236,0.8,1,10,323.1,37.7,4.7
16/06/2019 17:30,2019,6,16,17,30,1560706200,18.58888889,0,0,65.46,58.62,0.79,1019,9.81,13.97,236,0.8,1,10,323.1,36.1,5
16/06/2019 17:45,2019,6,16,17,45,1560707100,18.58888889,0,0,65.46,58.62,0.79,1019,9.81,13.97,236,0.8,1,10,323.1,33.9,5.7
16/06/2019 18:00,2019,6,16,18,0,1560708000,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,33.3,7.1
16/06/2019 18:15,2019,6,16,18,15,1560708900,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,32,7.7
16/06/2019 18:30,2019,6,16,18,30,1560709800,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,31.3,8.2
16/06/2019 18:45,2019,6,16,18,45,1560710700,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,31,8.5
16/06/2019 19:00,2019,6,16,19,0,1560711600,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,30.6,8.3
16/06/2019 19:15,2019,6,16,19,15,1560712500,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,30.7,8.5
16/06/2019 19:30,2019,6,16,19,30,1560713400,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,31.3,8.7
16/06/2019 19:45,2019,6,16,19,45,1560714300,18.27777778,0,0,64.9,58.65,0.8,1019.1,9.67,14.19,232,0.39,0,10,324.9,32,9.1
16/06/2019 20:00,2019,6,16,20,0,1560715200,17.47222222,0,0,63.45,58.18,0.83,1019.5,10.4,15.56,245,0.2,0,10,325.7,33.4,9.8
16/06/2019 20:15,2019,6,16,20,15,1560716100,17.47222222,0,0,63.45,58.18,0.83,1019.5,10.4,15.56,245,0.2,0,10,325.7,34.5,11.2
16/06/2019 20:30,2019,6,16,20,30,1560717000,17.47222222,0,0,63.45,58.18,0.83,1019.5,10.4,15.56,245,0.2,0,10,325.7,35.2,12.9
16/06/2019 20:45,2019,6,16,20,45,1560717900,17.47222222,0,0,63.45,58.18,0.83,1019.5,10.4,15.56,245,0.2,0,10,325.7,35,14.2
16/06/2019 21:00,2019,6,16,21,0,1560718800,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,34.4,15.5
16/06/2019 21:15,2019,6,16,21,15,1560719700,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,33.2,15.6
16/06/2019 21:30,2019,6,16,21,30,1560720600,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,30.8,14.7
16/06/2019 21:45,2019,6,16,21,45,1560721500,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,27.9,13.5
16/06/2019 22:00,2019,6,16,22,0,1560722400,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,25.5,11.9
16/06/2019 22:15,2019,6,16,22,15,1560723300,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,23.2,11.1
16/06/2019 22:30,2019,6,16,22,30,1560724200,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,21.7,10.9
16/06/2019 22:45,2019,6,16,22,45,1560725100,16.96666667,0,0,62.54,57.82,0.85,1019.8,10.47,16.1,249,0.14,0,10,327.7,20.9,11.1
16/06/2019 23:00,2019,6,16,23,0,1560726000,16.06111111,0,0,60.91,56.94,0.87,1020.7,10.57,15.99,253,0,0,10,339.7,19.8,11.9
16/06/2019 23:15,2019,6,16,23,15,1560726900,16.06111111,0,0,60.91,56.94,0.87,1020.7,10.57,15.99,253,0,0,10,339.7,19.1,12.4
16/06/2019 23:30,2019,6,16,23,30,1560727800,16.06111111,0,0,60.91,56.94,0.87,1020.7,10.57,15.99,253,0,0,10,339.7,18.7,12.4
16/06/2019 23:45,2019,6,16,23,45,1560728700,16.06111111,0,0,60.91,56.94,0.87,1020.7,10.57,15.99,253,0,0,10,339.7,18.8,12
17/06/2019 00:00,2019,6,17,0,0,1560729600,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,18.7,11.4
17/06/2019 00:15,2019,6,17,0,15,1560730500,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,18,10.8
17/06/2019 00:30,2019,6,17,0,30,1560731400,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,17.6,10.8
17/06/2019 00:45,2019,6,17,0,45,1560732300,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,17.1,10.9
17/06/2019 01:00,2019,6,17,1,0,1560733200,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,16.2,11
17/06/2019 01:15,2019,6,17,1,15,1560734100,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,16.1,10.9
17/06/2019 01:30,2019,6,17,1,30,1560735000,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,15.8,11
17/06/2019 01:45,2019,6,17,1,45,1560735900,15.37222222,0,0,59.8,58.23,0.95,1020.8,11.08,16.41,251,0.01,0,10,343.8,15.7,11.2
17/06/2019 02:00,2019,6,17,2,0,1560736800,14.85,0,0,58.86,57.88,0.97,1020.4,10.1,16.57,244,0,0,10,336.2,15.9,11.1
17/06/2019 02:15,2019,6,17,2,15,1560737700,14.85,0,0,58.86,57.88,0.97,1020.4,10.1,16.57,244,0,0,10,336.2,15.9,11.2
17/06/2019 02:30,2019,6,17,2,30,1560738600,14.85,0,0,58.86,57.88,0.97,1020.4,10.1,16.57,244,0,0,10,336.2,15.5,10.7
17/06/2019 02:45,2019,6,17,2,45,1560739500,14.85,0,0,58.86,57.88,0.97,1020.4,10.1,16.57,244,0,0,10,336.2,14.7,10.4
17/06/2019 03:00,2019,6,17,3,0,1560740400,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,14.2,10
17/06/2019 03:15,2019,6,17,3,15,1560741300,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,14,9.7
17/06/2019 03:30,2019,6,17,3,30,1560742200,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,14.4,9.6
17/06/2019 03:45,2019,6,17,3,45,1560743100,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,15.1,9.1
17/06/2019 04:00,2019,6,17,4,0,1560744000,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,14.9,9
17/06/2019 04:15,2019,6,17,4,15,1560744900,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,14.6,7.7
17/06/2019 04:30,2019,6,17,4,30,1560745800,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,13.3,6.5
17/06/2019 04:45,2019,6,17,4,45,1560746700,14.81111111,0,0,58.78,57.76,0.97,1020.3,9.88,16.53,238,0,0,10,331.5,11.3,5.3
17/06/2019 05:00,2019,6,17,5,0,1560747600,14.98888889,0,0,59.07,57.72,0.96,1020.7,9.6,15.96,224,0,1,10,326.2,10.5,3.9
17/06/2019 05:15,2019,6,17,5,15,1560748500,14.98888889,0,0,59.07,57.72,0.96,1020.7,9.6,15.96,224,0,1,10,326.2,11,3.6
17/06/2019 05:30,2019,6,17,5,30,1560749400,14.98888889,0,0,59.07,57.72,0.96,1020.7,9.6,15.96,224,0,1,10,326.2,13.4,3.2
17/06/2019 05:45,2019,6,17,5,45,1560750300,14.98888889,0,0,59.07,57.72,0.96,1020.7,9.6,15.96,224,0,1,10,326.2,14.6,3.6
17/06/2019 06:00,2019,6,17,6,0,1560751200,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,13.7,4.4
17/06/2019 06:15,2019,6,17,6,15,1560752100,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,11.1,5.5
17/06/2019 06:30,2019,6,17,6,30,1560753000,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,7.5,7.6
17/06/2019 06:45,2019,6,17,6,45,1560753900,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,5.5,9.7
17/06/2019 07:00,2019,6,17,7,0,1560754800,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,5.8,10
17/06/2019 07:15,2019,6,17,7,15,1560755700,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,7.4,9.8
17/06/2019 07:30,2019,6,17,7,30,1560756600,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,9.7,10
17/06/2019 07:45,2019,6,17,7,45,1560757500,15.32777778,0,0,59.71,58.16,0.95,1021.1,9.15,13.26,215,0.1,1,10,318.1,12.6,11.4
17/06/2019 08:00,2019,6,17,8,0,1560758400,16.53888889,0,0,62,59.58,0.92,1021.4,10.18,14.04,208,0.31,4,10,323.7,15.7,15.4
17/06/2019 08:15,2019,6,17,8,15,1560759300,16.53888889,0,0,62,59.58,0.92,1021.4,10.18,14.04,208,0.31,4,10,323.7,18,18.6
17/06/2019 08:30,2019,6,17,8,30,1560760200,16.53888889,0,0,62,59.58,0.92,1021.4,10.18,14.04,208,0.31,4,10,323.7,20.5,21.8
17/06/2019 08:45,2019,6,17,8,45,1560761100,16.53888889,0,0,62,59.58,0.92,1021.4,10.18,14.04,208,0.31,4,10,323.7,23,22.7
17/06/2019 09:00,2019,6,17,9,0,1560762000,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,25.2,20.6
17/06/2019 09:15,2019,6,17,9,15,1560762900,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,27,22.6
17/06/2019 09:30,2019,6,17,9,30,1560763800,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,28.6,23
17/06/2019 09:45,2019,6,17,9,45,1560764700,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,29.4,23.6
17/06/2019 10:00,2019,6,17,10,0,1560765600,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,29.5,26.2
17/06/2019 10:15,2019,6,17,10,15,1560766500,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,29.3,25.6
17/06/2019 10:30,2019,6,17,10,30,1560767400,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,28.6,25.8
17/06/2019 10:45,2019,6,17,10,45,1560768300,17.30555556,0,0,63.45,60.53,0.91,1021.2,10.84,14.4,212,0.05,5,10,326.5,28.7,26.1
17/06/2019 11:00,2019,6,17,11,0,1560769200,18.72222222,0,0,65.94,60.84,0.84,1021.1,11.22,13.46,227,0.07,7,10,325.5,26.5,25.3
17/06/2019 11:15,2019,6,17,11,15,1560770100,18.72222222,0,0,65.94,60.84,0.84,1021.1,11.22,13.46,227,0.07,7,10,325.5,25.2,25
17/06/2019 11:30,2019,6,17,11,30,1560771000,18.72222222,0,0,65.94,60.84,0.84,1021.1,11.22,13.46,227,0.07,7,10,325.5,24.3,24.6
17/06/2019 11:45,2019,6,17,11,45,1560771900,18.72222222,0,0,65.94,60.84,0.84,1021.1,11.22,13.46,227,0.07,7,10,325.5,23.5,23.6
17/06/2019 12:00,2019,6,17,12,0,1560772800,19.38333333,0,0,67.03,60.48,0.8,1021.2,9.95,12.96,235,0.07,7,10,324.8,24.4,23.3
17/06/2019 12:15,2019,6,17,12,15,1560773700,19.38333333,0,0,67.03,60.48,0.8,1021.2,9.95,12.96,235,0.07,7,10,324.8,24.2,22.6
17/06/2019 12:30,2019,6,17,12,30,1560774600,19.38333333,0,0,67.03,60.48,0.8,1021.2,9.95,12.96,235,0.07,7,10,324.8,23.4,21.1
17/06/2019 12:45,2019,6,17,12,45,1560775500,19.38333333,0,0,67.03,60.48,0.8,1021.2,9.95,12.96,235,0.07,7,10,324.8,21.1,19.7
17/06/2019 13:00,2019,6,17,13,0,1560776400,19.38333333,0,0,67.03,60.48,0.8,1021.2,9.95,12.96,235,0.07,7,10,324.8,18.8,18.5
17/06/2019 13:15,2019,6,17,13,15,1560777300,19.38333333,0,0,67.03,60.48,0.8,1021.2,9.95,12.96,235,0.07,7,10,324.8,16.2,16.5
