,0,1,2,3,4,5,6,7
5147,2019.0,7.0,10.0,5.0,30.0,13.35555556,19.9,16.0
5148,2019.0,5.0,30.0,16.0,45.0,13.62222222,18.0,24.2
5149,2019.0,6.0,10.0,15.0,15.0,16.39444444,16.3,8.8
5150,2019.0,5.0,12.0,3.0,45.0,7.266666667000001,12.3,23.1
5151,2019.0,7.0,2.0,3.0,0.0,13.5,16.3,15.1
5152,2019.0,9.0,20.0,19.0,0.0,15.03888889,13.2,15.4
5153,2019.0,3.0,2.0,16.0,30.0,5.25,9.2,10.7
5154,2019.0,4.0,11.0,4.0,0.0,3.0,0.0,0.0
5155,2019.0,1.0,21.0,9.0,30.0,3.416666667,11.2,10.5
5156,2019.0,7.0,28.0,20.0,0.0,21.37777778,42.8,37.2
5157,2019.0,10.0,11.0,7.0,15.0,12.50555556,13.5,15.2
5158,2019.0,1.0,9.0,13.0,45.0,3.7,7.0,8.1
5159,2019.0,10.0,21.0,19.0,15.0,11.76111111,9.0,7.7
5160,2019.0,4.0,23.0,1.0,15.0,8.938888889,4.4,4.6
5161,2019.0,8.0,1.0,15.0,45.0,18.24444444,28.2,29.8
5162,2019.0,2.0,7.0,3.0,0.0,3.1555555560000004,9.5,9.5
5163,2019.0,11.0,14.0,4.0,30.0,6.588888889,9.9,10.2
5164,2019.0,8.0,10.0,9.0,45.0,19.7,9.1,8.7
5165,2019.0,10.0,13.0,17.0,15.0,12.7,7.4,8.7
5166,2019.0,8.0,23.0,19.0,0.0,20.28888889,20.1,21.8
5167,2018.0,12.0,17.0,0.0,45.0,0.9,10.4,10.2
5168,2019.0,2.0,2.0,12.0,15.0,1.877777778,9.4,8.7
5169,2019.0,7.0,2.0,6.0,0.0,13.36666667,12.0,8.9
5170,2019.0,4.0,30.0,1.0,0.0,10.33888889,3.7,3.9
5171,2019.0,2.0,11.0,10.0,45.0,3.0333333330000003,12.4,9.5
5172,2019.0,11.0,13.0,22.0,15.0,7.027777778,10.1,9.9
5173,2018.0,12.0,22.0,17.0,0.0,2.661111111,22.4,13.0
5174,2019.0,3.0,28.0,20.0,45.0,8.483333333,6.7,6.8
5175,2019.0,3.0,26.0,7.0,0.0,4.527777778,7.2,6.7
5176,2019.0,2.0,4.0,8.0,45.0,2.144444444,10.4,8.0
5177,2019.0,7.0,12.0,6.0,45.0,16.55,29.3,35.0
5178,2019.0,10.0,30.0,3.0,45.0,6.588888889,11.6,11.3
5179,2019.0,7.0,12.0,16.0,45.0,18.49444444,23.4,37.5
5180,2019.0,2.0,28.0,13.0,0.0,6.733333332999999,13.3,11.1
5181,2019.0,8.0,21.0,11.0,15.0,16.91111111,20.9,25.6
5182,2019.0,1.0,8.0,20.0,30.0,3.4277777780000003,11.1,12.3
5183,2019.0,6.0,6.0,9.0,15.0,19.13333333,15.8,21.1
5184,2019.0,6.0,27.0,17.0,30.0,20.38333333,7.2,10.5
5185,2019.0,11.0,10.0,1.0,45.0,6.527777778,9.5,9.5
5186,2019.0,2.0,19.0,0.0,0.0,5.277777778,12.9,12.7
5187,2019.0,6.0,29.0,4.0,30.0,14.91666667,5.0,8.0
5188,2019.0,7.0,28.0,18.0,15.0,21.66111111,37.7,41.5
5189,2019.0,5.0,9.0,2.0,15.0,9.338888889,6.1,6.0
5190,2019.0,2.0,3.0,18.0,45.0,2.6,10.5,10.6
5191,2019.0,2.0,23.0,7.0,0.0,2.755555556,12.7,11.8
5192,2018.0,12.0,19.0,22.0,45.0,4.6055555560000005,10.1,9.9
5193,2019.0,3.0,29.0,13.0,45.0,9.672222222,4.3,3.5
5194,2019.0,2.0,22.0,9.0,45.0,1.9,11.8,11.1
5195,2019.0,1.0,3.0,17.0,0.0,3.883333333,22.7,16.0
5196,2019.0,8.0,13.0,16.0,15.0,17.52222222,6.0,7.4
5197,2019.0,10.0,2.0,12.0,15.0,12.01111111,2.5,2.4
5198,2019.0,6.0,3.0,18.0,0.0,16.03888889,7.2,5.9
5199,2019.0,5.0,23.0,17.0,30.0,15.50555556,4.7,2.4
5200,2019.0,9.0,18.0,17.0,30.0,13.96111111,2.2,3.1
5201,2019.0,6.0,6.0,16.0,45.0,19.0,0.0,0.0
5202,2019.0,8.0,28.0,17.0,30.0,23.35555556,9.3,9.1
5203,2019.0,9.0,10.0,5.0,0.0,15.21111111,6.9,6.9
5204,2018.0,12.0,28.0,5.0,15.0,5.366666667,9.6,9.9
5205,2019.0,4.0,8.0,5.0,15.0,6.333333333,0.0,0.0
5206,2019.0,8.0,6.0,20.0,15.0,19.74444444,33.0,31.3
5207,2019.0,5.0,22.0,0.0,30.0,13.41666667,5.7,5.8
5208,2019.0,1.0,19.0,17.0,45.0,2.955555556,12.1,12.8
5209,2019.0,5.0,22.0,8.0,30.0,11.44444444,6.8,5.5
5210,2019.0,2.0,21.0,5.0,45.0,5.694444444,12.1,11.8
5211,2019.0,4.0,30.0,19.0,0.0,14.10555556,2.1,4.4
5212,2019.0,7.0,17.0,9.0,0.0,16.18888889,45.7,44.0
5213,2019.0,9.0,14.0,6.0,15.0,13.47777778,5.6,3.8
5214,2019.0,5.0,28.0,20.0,30.0,10.51111111,11.7,15.1
5215,2019.0,6.0,4.0,6.0,15.0,12.3,3.3,7.3
5216,2019.0,8.0,14.0,21.0,0.0,16.75,20.7,17.9
5217,2019.0,3.0,2.0,16.0,45.0,5.25,9.7,10.4
5218,2018.0,12.0,23.0,8.0,0.0,3.883333333,9.8,10.6
5219,2019.0,7.0,8.0,15.0,15.0,17.11666667,3.2,5.1
5220,2019.0,1.0,7.0,22.0,45.0,6.405555556,10.4,10.4
5221,2019.0,3.0,9.0,1.0,0.0,3.8444444439999996,9.4,8.9
5222,2019.0,10.0,24.0,5.0,30.0,11.90555556,8.4,8.5
5223,2019.0,4.0,24.0,19.0,0.0,12.30555556,4.3,5.5
5224,2019.0,3.0,25.0,1.0,30.0,4.35,8.0,8.0
5225,2018.0,12.0,24.0,7.0,15.0,1.9444444440000002,10.9,18.6
5226,2019.0,2.0,9.0,3.0,30.0,4.577777778,9.6,9.3
5227,2019.0,11.0,6.0,22.0,30.0,4.694444444,11.7,11.8
5228,2019.0,10.0,1.0,23.0,15.0,9.422222222,7.4,7.2
5229,2019.0,4.0,13.0,0.0,30.0,3.733333333,0.0,0.0
5230,2019.0,3.0,26.0,17.0,30.0,6.966666667,6.3,6.8
5231,2018.0,12.0,15.0,4.0,0.0,1.994444444,8.9,9.2
5232,2019.0,9.0,12.0,21.0,0.0,15.98333333,2.2,2.8
5233,2019.0,9.0,9.0,13.0,45.0,16.14444444,4.5,6.6
5234,2019.0,1.0,24.0,12.0,0.0,-1.4222222219999998,11.9,11.3
5235,2019.0,1.0,6.0,0.0,45.0,3.8,11.1,10.9
5236,2018.0,12.0,21.0,21.0,0.0,4.772222222,9.9,10.1
5237,2019.0,9.0,24.0,3.0,15.0,13.52222222,0.0,0.0
5238,2019.0,9.0,23.0,5.0,0.0,13.66111111,7.0,6.5
5239,2019.0,10.0,2.0,14.0,15.0,11.47777778,2.1,1.3
5240,2019.0,1.0,19.0,11.0,0.0,3.211111111,14.2,10.0
5241,2019.0,10.0,2.0,4.0,15.0,8.994444443999999,0.0,7.2
5242,2019.0,4.0,17.0,3.0,0.0,5.95,0.0,0.0
5243,2019.0,10.0,11.0,1.0,30.0,10.94444444,6.0,9.6
5244,2019.0,2.0,1.0,2.0,30.0,0.683333333,10.0,10.4
5245,2019.0,8.0,11.0,7.0,30.0,17.77777778,10.1,7.9
5246,2019.0,5.0,26.0,15.0,30.0,13.78888889,4.7,3.5
5247,2019.0,11.0,10.0,20.0,45.0,7.088888889,10.8,9.7
5248,2019.0,2.0,3.0,1.0,45.0,1.255555556,10.5,9.8
5249,2019.0,8.0,31.0,21.0,15.0,21.48888889,18.1,15.5
5250,2018.0,12.0,15.0,17.0,15.0,2.955555556,11.4,10.7
5251,2019.0,10.0,16.0,17.0,45.0,13.08333333,10.1,8.2
5252,2019.0,3.0,22.0,1.0,0.0,6.8833333329999995,8.0,8.0
5253,2019.0,3.0,17.0,16.0,30.0,5.938888888999999,8.9,7.7
5254,2019.0,1.0,15.0,2.0,30.0,2.9055555560000004,10.7,10.2
5255,2019.0,8.0,2.0,22.0,30.0,19.25555556,33.5,30.6
5256,2019.0,8.0,17.0,17.0,30.0,19.35555556,11.0,20.2
5257,2019.0,3.0,5.0,5.0,30.0,4.411111111,9.0,9.0
5258,2019.0,1.0,28.0,23.0,45.0,-0.1,13.1,13.0
5259,2019.0,7.0,5.0,7.0,30.0,13.77777778,6.0,6.7
5260,2019.0,6.0,3.0,6.0,30.0,15.5,4.8,6.5
5261,2019.0,5.0,12.0,23.0,45.0,8.533333333,5.3,5.5
5262,2019.0,9.0,1.0,9.0,15.0,18.22777778,11.6,4.5
5263,2019.0,6.0,24.0,22.0,15.0,18.74444444,14.1,13.6
5264,2019.0,4.0,13.0,21.0,0.0,4.75,0.0,0.0
5265,2019.0,1.0,27.0,20.0,0.0,3.111111111,10.2,10.3
5266,2019.0,5.0,11.0,2.0,45.0,7.1333333329999995,5.3,5.2
5267,2019.0,5.0,13.0,17.0,15.0,10.81666667,4.6,8.3
5268,2019.0,4.0,21.0,8.0,15.0,9.616666667,20.1,7.9
5269,2018.0,12.0,20.0,3.0,15.0,4.566666667,10.0,9.2
5270,2019.0,6.0,24.0,1.0,0.0,16.9,11.1,10.6
5271,2019.0,10.0,11.0,2.0,45.0,11.16111111,9.3,9.3
5272,2019.0,4.0,8.0,20.0,0.0,6.5,0.0,0.0
5273,2019.0,2.0,9.0,1.0,45.0,4.733333333,9.8,9.7
5274,2019.0,3.0,18.0,5.0,45.0,4.15,10.1,9.9
5275,2019.0,9.0,22.0,11.0,30.0,14.65,28.1,26.6
5276,2019.0,9.0,8.0,9.0,15.0,15.54444444,12.1,16.5
5277,2019.0,5.0,24.0,1.0,45.0,11.83888889,4.5,4.4
5278,2019.0,10.0,30.0,17.0,0.0,8.283333333,6.2,6.8
5279,2019.0,6.0,23.0,3.0,30.0,15.06666667,16.3,16.1
5280,2019.0,10.0,19.0,11.0,30.0,12.20555556,3.6,3.8
5281,2019.0,2.0,18.0,4.0,30.0,4.7,9.1,9.0
5282,2019.0,2.0,5.0,22.0,30.0,3.394444444,12.3,12.6
5283,2019.0,1.0,9.0,20.0,15.0,3.316666667,10.8,11.0
5284,2019.0,10.0,7.0,3.0,30.0,7.277777778,2.8,2.7
5285,2019.0,2.0,23.0,5.0,30.0,2.7611111110000004,12.8,13.0
5286,2019.0,2.0,15.0,8.0,45.0,3.7166666669999997,6.1,6.0
5287,2019.0,1.0,10.0,0.0,0.0,2.111111111,9.7,9.4
5288,2019.0,8.0,12.0,1.0,0.0,17.93888889,10.9,11.3
5289,2019.0,4.0,29.0,1.0,45.0,9.722222222000001,4.2,4.1
5290,2019.0,8.0,3.0,7.0,45.0,17.85,13.6,12.8
5291,2019.0,5.0,11.0,19.0,30.0,11.31666667,11.7,14.2
5292,2019.0,2.0,5.0,16.0,30.0,5.333333333,18.2,15.8
5293,2019.0,4.0,20.0,19.0,30.0,10.76111111,11.3,14.4
5294,2019.0,9.0,8.0,3.0,30.0,14.06111111,11.7,11.8
5295,2019.0,7.0,2.0,2.0,15.0,13.81111111,16.6,16.0
5296,2019.0,6.0,10.0,23.0,45.0,15.61111111,10.4,9.6
5297,2019.0,9.0,27.0,12.0,15.0,15.87222222,12.0,11.0
5298,2019.0,4.0,13.0,14.0,30.0,5.166666667,0.0,0.0
5299,2019.0,6.0,6.0,21.0,30.0,14.98333333,18.0,13.0
5300,2019.0,2.0,10.0,10.0,0.0,4.3,7.9,7.9
5301,2019.0,2.0,17.0,6.0,45.0,4.6388888889999995,8.8,8.8
5302,2019.0,10.0,9.0,10.0,30.0,12.25,2.1,4.3
5303,2019.0,6.0,23.0,8.0,15.0,16.25,6.2,13.7
5304,2019.0,9.0,11.0,19.0,15.0,15.98888889,3.4,3.0
5305,2019.0,8.0,9.0,1.0,0.0,16.51666667,15.5,14.1
5306,2019.0,1.0,2.0,23.0,30.0,3.0,10.9,10.6
5307,2019.0,3.0,29.0,10.0,45.0,7.455555556,3.9,4.3
5308,2019.0,1.0,16.0,16.0,30.0,6.4,7.0,8.7
5309,2019.0,2.0,15.0,8.0,30.0,3.7166666669999997,6.3,6.2
5310,2019.0,2.0,27.0,6.0,45.0,5.227777778,8.1,10.1
5311,2019.0,9.0,21.0,10.0,30.0,13.82222222,7.3,5.2
5312,2019.0,7.0,25.0,18.0,45.0,22.18333333,41.9,52.0
5313,2019.0,4.0,11.0,7.0,15.0,2.688888889,0.0,0.0
5314,2019.0,3.0,22.0,6.0,45.0,5.3611111110000005,7.7,7.2
5315,2019.0,1.0,6.0,12.0,15.0,4.727777778,9.4,9.6
5316,2019.0,4.0,29.0,19.0,30.0,11.86111111,3.9,6.1
5317,2019.0,4.0,20.0,5.0,15.0,7.555555556,22.6,20.7
5318,2019.0,8.0,30.0,16.0,45.0,20.92777778,3.6,6.3
5319,2018.0,12.0,25.0,3.0,45.0,5.194444444,9.8,9.8
5320,2019.0,9.0,16.0,7.0,15.0,12.52777778,2.9,3.3
5321,2019.0,4.0,2.0,3.0,45.0,5.477777777999999,0.0,0.0
5322,2019.0,1.0,2.0,5.0,30.0,4.055555556,9.6,9.6
5323,2019.0,4.0,14.0,14.0,15.0,7.722222222,0.0,0.0
5324,2019.0,9.0,3.0,7.0,0.0,14.98888889,7.1,10.0
5325,2019.0,9.0,25.0,9.0,15.0,14.30555556,7.4,5.0
5326,2019.0,10.0,4.0,3.0,30.0,9.35,8.6,8.6
5327,2019.0,10.0,27.0,22.0,30.0,9.733333333,11.4,10.9
5328,2019.0,7.0,15.0,17.0,15.0,19.68888889,55.1,58.0
5329,2019.0,2.0,18.0,22.0,45.0,5.822222222000001,13.1,12.8
5330,2019.0,7.0,27.0,16.0,30.0,22.97222222,23.5,32.8
5331,2019.0,8.0,13.0,13.0,45.0,17.43888889,6.1,7.6
5332,2019.0,4.0,1.0,23.0,45.0,5.666666667,0.0,0.0
5333,2019.0,9.0,11.0,23.0,15.0,15.35555556,1.1,4.0
5334,2019.0,1.0,14.0,21.0,15.0,2.983333333,11.0,10.9
5335,2019.0,5.0,16.0,3.0,45.0,10.56111111,7.5,6.4
5336,2019.0,1.0,7.0,22.0,0.0,6.405555556,10.5,10.4
5337,2019.0,4.0,25.0,8.0,15.0,10.36666667,2.8,10.6
5338,2019.0,3.0,28.0,23.0,45.0,7.0,6.1,6.3
5339,2019.0,8.0,21.0,15.0,0.0,18.62222222,11.3,7.6
5340,2019.0,7.0,5.0,2.0,15.0,13.70555556,18.7,18.1
5341,2019.0,9.0,19.0,4.0,30.0,10.96111111,7.2,10.2
5342,2019.0,3.0,18.0,4.0,30.0,4.172222222,10.3,10.2
5343,2019.0,6.0,24.0,13.0,45.0,19.22777778,21.2,15.9
5344,2019.0,2.0,20.0,11.0,30.0,5.572222222000001,11.0,10.2
5345,2019.0,9.0,28.0,23.0,15.0,13.01111111,6.9,5.9
5346,2019.0,9.0,5.0,1.0,45.0,14.92777778,7.7,8.7
5347,2019.0,9.0,1.0,17.0,0.0,17.94444444,4.9,15.6
5348,2018.0,12.0,17.0,8.0,45.0,1.861111111,10.3,9.3
5349,2019.0,8.0,24.0,13.0,0.0,19.33333333,12.5,7.0
5350,2019.0,3.0,14.0,14.0,15.0,5.088888889,7.7,7.8
5351,2019.0,7.0,5.0,6.0,45.0,13.77777778,9.0,6.0
5352,2019.0,2.0,23.0,10.0,30.0,2.8222222219999997,19.0,14.4
5353,2019.0,8.0,5.0,17.0,0.0,20.09444444,15.2,23.7
5354,2019.0,3.0,8.0,4.0,15.0,4.961111111,7.1,7.0
5355,2019.0,3.0,11.0,2.0,0.0,1.994444444,10.2,10.3
5356,2019.0,6.0,28.0,19.0,15.0,20.68333333,4.0,3.6
5357,2019.0,8.0,17.0,2.0,30.0,17.29444444,10.5,10.4
5358,2019.0,3.0,14.0,1.0,0.0,4.6,12.7,12.7
5359,2019.0,7.0,5.0,13.0,0.0,17.4,6.0,5.7
5360,2019.0,9.0,24.0,11.0,45.0,14.46666667,4.3,4.0
5361,2019.0,1.0,11.0,5.0,0.0,5.455555556,9.2,9.7
5362,2019.0,10.0,14.0,9.0,0.0,11.73333333,11.0,12.2
5363,2019.0,10.0,5.0,12.0,15.0,8.805555556,24.4,18.0
5364,2019.0,5.0,24.0,15.0,15.0,13.16666667,6.6,3.9
5365,2019.0,5.0,20.0,13.0,15.0,15.03333333,20.1,18.2
5366,2019.0,2.0,14.0,3.0,30.0,4.666666667,8.6,8.6
5367,2019.0,3.0,2.0,12.0,30.0,4.4,10.2,9.5
5368,2019.0,9.0,10.0,20.0,15.0,15.75,18.3,10.9
5369,2019.0,9.0,22.0,0.0,0.0,13.98333333,16.1,16.6
5370,2019.0,6.0,2.0,5.0,31.0,11.96111111,29.25,0.0
5371,2019.0,1.0,16.0,8.0,30.0,5.5,8.1,7.5
5372,2018.0,12.0,27.0,0.0,30.0,6.794444444,9.2,9.4
5373,2019.0,5.0,2.0,10.0,45.0,9.661111111,3.1,11.7
5374,2019.0,4.0,27.0,0.0,30.0,9.572222222,6.8,7.6
5375,2019.0,11.0,9.0,11.0,30.0,7.8,6.4,4.4
5376,2019.0,7.0,8.0,16.0,45.0,17.11666667,5.7,4.7
5377,2019.0,4.0,11.0,20.0,0.0,4.333333333,0.0,0.0
5378,2019.0,6.0,25.0,20.0,30.0,22.03888889,9.3,10.6
5379,2019.0,8.0,16.0,22.0,0.0,17.31111111,16.3,14.1
5380,2019.0,6.0,4.0,3.0,0.0,12.13888889,7.3,7.7
5381,2019.0,7.0,1.0,22.0,0.0,16.46666667,29.3,23.3
5382,2019.0,1.0,29.0,20.0,45.0,2.0722222219999997,12.1,12.4
5383,2019.0,4.0,27.0,0.0,15.0,9.572222222,4.8,7.8
5384,2018.0,12.0,31.0,2.0,0.0,4.322222222,9.8,9.8
5385,2019.0,7.0,31.0,22.0,15.0,17.69444444,41.5,30.8
5386,2019.0,4.0,18.0,18.0,30.0,10.01111111,13.3,16.9
5387,2019.0,2.0,3.0,19.0,0.0,2.6,10.5,10.8
5388,2019.0,10.0,2.0,22.0,0.0,10.97777778,2.0,2.0
5389,2019.0,4.0,2.0,12.0,0.0,8.161111111,0.0,0.0
5390,2019.0,3.0,19.0,16.0,30.0,6.755555556,13.9,10.4
5391,2019.0,10.0,19.0,5.0,30.0,11.12777778,10.3,11.4
5392,2019.0,7.0,17.0,10.0,45.0,16.18888889,34.3,30.9
5393,2019.0,8.0,21.0,19.0,15.0,18.47777778,19.6,17.4
5394,2019.0,3.0,5.0,20.0,45.0,5.1055555560000005,10.7,11.3
5395,2019.0,5.0,23.0,10.0,0.0,12.5,31.8,34.3
5396,2019.0,7.0,2.0,11.0,0.0,15.01666667,0.0,0.0
5397,2019.0,6.0,10.0,21.0,0.0,15.91666667,17.0,16.6
5398,2019.0,9.0,18.0,12.0,0.0,13.36666667,21.9,24.4
5399,2019.0,8.0,8.0,16.0,30.0,19.52777778,13.4,14.9
5400,2019.0,7.0,13.0,21.0,45.0,17.09444444,65.4,63.3
5401,2019.0,9.0,30.0,23.0,15.0,10.07222222,3.8,4.1
5402,2019.0,5.0,15.0,14.0,45.0,11.95555556,15.2,11.0
5403,2019.0,6.0,26.0,19.0,0.0,18.9,10.9,13.4
5404,2019.0,10.0,25.0,12.0,15.0,12.35555556,6.2,5.2
5405,2019.0,5.0,24.0,11.0,0.0,13.23333333,6.0,2.8
5406,2019.0,7.0,19.0,19.0,15.0,19.06111111,61.6,63.9
5407,2019.0,4.0,15.0,4.0,30.0,4.205555556,0.0,0.0
5408,2019.0,10.0,12.0,11.0,30.0,13.19444444,5.0,2.6
5409,2018.0,12.0,18.0,18.0,15.0,5.1055555560000005,9.0,8.6
5410,2019.0,6.0,27.0,10.0,30.0,16.95,11.9,17.9
5411,2019.0,8.0,9.0,20.0,45.0,19.61666667,23.4,18.9
5412,2018.0,12.0,15.0,15.0,45.0,2.9888888889999996,8.9,11.3
5413,2019.0,9.0,13.0,21.0,45.0,14.0,3.7,2.6
5414,2019.0,9.0,27.0,13.0,30.0,15.87222222,9.9,8.9
5415,2018.0,12.0,22.0,23.0,45.0,2.638888889,11.1,10.9
5416,2019.0,10.0,8.0,20.0,15.0,11.83888889,3.0,3.1
5417,2019.0,3.0,31.0,0.0,30.0,5.766666667000001,6.2,6.4
5418,2019.0,9.0,22.0,10.0,30.0,13.92222222,12.7,28.1
5419,2019.0,2.0,17.0,9.0,0.0,5.027777778,22.2,7.7
5420,2019.0,2.0,12.0,12.0,30.0,3.483333333,9.3,8.7
5421,2019.0,1.0,22.0,12.0,30.0,1.761111111,11.5,11.0
5422,2019.0,11.0,12.0,14.0,15.0,7.338888889,55.7,65.6
5423,2019.0,2.0,4.0,2.0,45.0,1.6333333330000002,10.3,10.2
5424,2019.0,5.0,23.0,10.0,15.0,12.5,32.8,34.5
5425,2019.0,1.0,8.0,4.0,30.0,5.133333333,8.7,8.6
5426,2019.0,6.0,27.0,4.0,15.0,14.5,11.2,9.6
5427,2019.0,9.0,14.0,0.0,45.0,13.03888889,7.4,7.2
5428,2019.0,10.0,3.0,11.0,15.0,10.30555556,4.8,3.3
5429,2019.0,3.0,13.0,22.0,0.0,5.194444444,12.3,12.4
5430,2019.0,11.0,16.0,7.0,30.0,8.666666667000001,11.1,9.6
5431,2019.0,1.0,8.0,1.0,15.0,5.177777778,9.4,9.6
5432,2019.0,6.0,28.0,5.0,15.0,14.61666667,9.4,8.1
5433,2019.0,5.0,11.0,22.0,15.0,9.194444444,13.5,13.0
5434,2019.0,9.0,29.0,21.0,15.0,13.57222222,6.1,5.8
5435,2019.0,7.0,17.0,7.0,30.0,15.43888889,39.4,39.9
5436,2019.0,10.0,5.0,1.0,0.0,8.533333333,9.9,9.9
5437,2019.0,1.0,28.0,1.0,15.0,3.2166666669999997,9.9,9.4
5438,2019.0,9.0,21.0,19.0,0.0,15.97777778,22.1,23.6
5439,2019.0,2.0,19.0,11.0,45.0,5.505555556,9.9,9.9
5440,2019.0,9.0,2.0,1.0,45.0,15.21666667,7.2,6.8
5441,2019.0,8.0,31.0,4.0,0.0,18.29444444,0.0,8.5
5442,2019.0,5.0,14.0,21.0,0.0,10.31111111,4.4,6.1
5443,2019.0,8.0,6.0,4.0,0.0,17.88888889,0.0,13.0
5444,2019.0,7.0,17.0,1.0,15.0,17.02777778,49.8,44.7
5445,2019.0,7.0,11.0,19.0,45.0,17.52777778,44.1,43.5
5446,2019.0,6.0,23.0,3.0,45.0,15.06666667,16.3,15.1
5447,2018.0,12.0,16.0,13.0,15.0,2.027777778,9.5,9.2
5448,2019.0,3.0,2.0,19.0,30.0,4.8555555560000005,12.1,11.9
5449,2019.0,6.0,24.0,19.0,15.0,20.23888889,7.6,11.7
5450,2019.0,6.0,16.0,5.0,30.0,14.39444444,13.3,13.4
5451,2019.0,10.0,20.0,19.0,0.0,12.72777778,6.7,6.9
5452,2019.0,8.0,14.0,3.0,30.0,14.32222222,11.7,0.0
5453,2019.0,10.0,31.0,13.0,45.0,9.105555556,8.7,8.3
5454,2019.0,6.0,19.0,15.0,30.0,21.29444444,9.2,7.7
5455,2019.0,1.0,9.0,2.0,0.0,3.1777777780000003,11.0,10.8
5456,2019.0,3.0,15.0,5.0,15.0,4.166666667,10.2,10.3
5457,2019.0,7.0,10.0,16.0,0.0,19.26111111,8.7,9.8
5458,2019.0,9.0,11.0,20.0,15.0,16.18888889,3.0,1.9
5459,2019.0,11.0,6.0,7.0,0.0,5.238888889,13.1,16.2
5460,2019.0,5.0,10.0,0.0,15.0,10.6,5.7,5.9
5461,2019.0,1.0,31.0,10.0,30.0,1.361111111,9.5,10.3
5462,2019.0,8.0,7.0,6.0,30.0,17.61111111,10.4,8.0
5463,2019.0,5.0,11.0,13.0,30.0,11.66666667,20.3,17.9
5464,2019.0,11.0,13.0,13.0,0.0,7.1388888889999995,8.5,5.5
5465,2019.0,6.0,13.0,23.0,45.0,15.93333333,12.1,8.5
5466,2019.0,4.0,5.0,14.0,30.0,11.26111111,0.0,0.0
5467,2019.0,2.0,10.0,10.0,45.0,4.3,8.0,7.9
5468,2019.0,10.0,22.0,18.0,30.0,12.19444444,9.8,12.7
5469,2019.0,9.0,4.0,15.0,0.0,18.07777778,3.6,6.9
5470,2019.0,1.0,11.0,23.0,15.0,4.061111111000001,9.9,10.3
5471,2019.0,8.0,15.0,0.0,0.0,15.9,12.3,11.2
5472,2019.0,5.0,13.0,13.0,45.0,11.49444444,20.7,13.1
5473,2019.0,3.0,7.0,9.0,45.0,6.494444444,7.1,6.3
5474,2019.0,10.0,17.0,20.0,15.0,11.80555556,9.2,9.6
5475,2019.0,9.0,4.0,23.0,45.0,15.1,8.7,8.1
5476,2019.0,6.0,3.0,19.0,15.0,16.03888889,7.4,11.7
5477,2019.0,6.0,27.0,16.0,45.0,20.13333333,7.1,7.7
5478,2019.0,6.0,27.0,22.0,0.0,17.92222222,17.7,17.0
5479,2019.0,7.0,21.0,7.0,45.0,17.88333333,33.4,37.7
5480,2019.0,4.0,30.0,3.0,15.0,10.02222222,3.8,3.8
5481,2019.0,5.0,25.0,1.0,45.0,10.54444444,7.1,7.2
5482,2019.0,10.0,29.0,0.0,45.0,7.95,11.3,11.5
5483,2019.0,4.0,28.0,10.0,45.0,10.11666667,16.9,22.6
5484,2019.0,9.0,30.0,15.0,15.0,12.62777778,2.5,5.5
5485,2019.0,9.0,19.0,13.0,30.0,13.73888889,1.7,2.7
5486,2018.0,12.0,24.0,7.0,30.0,1.9444444440000002,10.9,22.2
5487,2019.0,2.0,13.0,14.0,30.0,6.172222222,7.6,6.8
5488,2019.0,1.0,6.0,17.0,45.0,5.6111111110000005,10.2,10.5
5489,2019.0,9.0,4.0,3.0,30.0,15.54444444,0.0,0.0
5490,2019.0,7.0,24.0,20.0,30.0,21.61111111,48.5,50.8
5491,2019.0,3.0,26.0,19.0,30.0,6.8,7.4,7.9
5492,2019.0,2.0,22.0,8.0,0.0,1.9,13.1,13.9
5493,2019.0,7.0,20.0,2.0,45.0,16.92777778,42.9,39.0
5494,2019.0,11.0,14.0,20.0,30.0,7.244444444,10.9,10.5
5495,2018.0,12.0,24.0,1.0,30.0,1.5277777780000001,10.9,10.5
5496,2019.0,10.0,18.0,22.0,45.0,11.68333333,12.1,10.3
5497,2019.0,1.0,21.0,23.0,30.0,1.8833333330000002,12.2,12.1
5498,2019.0,5.0,20.0,22.0,15.0,12.76666667,8.6,7.2
5499,2019.0,5.0,30.0,0.0,15.0,11.40555556,18.7,16.5
5500,2019.0,6.0,11.0,9.0,45.0,16.52222222,18.0,13.0
5501,2019.0,4.0,11.0,18.0,0.0,4.2,0.0,0.0
5502,2019.0,5.0,30.0,19.0,0.0,13.9,39.7,31.4
5503,2019.0,4.0,24.0,8.0,30.0,10.91666667,3.6,10.0
5504,2019.0,10.0,3.0,10.0,30.0,10.10555556,5.5,4.3
5505,2019.0,5.0,21.0,14.0,45.0,15.5,3.4,3.7
5506,2019.0,8.0,24.0,11.0,0.0,18.28888889,12.2,14.0
5507,2019.0,4.0,5.0,5.0,30.0,7.522222222000001,0.0,0.0
5508,2019.0,1.0,10.0,9.0,45.0,2.166666667,8.7,9.4
5509,2018.0,12.0,23.0,14.0,45.0,2.85,9.6,9.5
5510,2019.0,8.0,5.0,20.0,45.0,19.13333333,25.5,25.0
5511,2019.0,6.0,13.0,4.0,30.0,14.42777778,7.1,6.8
5512,2019.0,8.0,18.0,13.0,15.0,18.24444444,5.3,7.9
5513,2019.0,3.0,4.0,2.0,0.0,6.011111111,10.8,10.8
5514,2019.0,6.0,30.0,4.0,15.0,18.81666667,14.4,11.6
